,product_id,title,description,price,discount_price,stars,votes,orders,wishlists,is_free_shipping,is_epacket,primary_image_url,store_id,store_name,store_start_date,store_feedback_score,store_positive_feedback_rate,category,product_url,32470856363,False,US,100,Unnamed: 4,Unnamed: 5,https://ae01.alicdn.com/kf/UTB8hRIavU_4iuJk43Fqq6z.FpXa9.jpg_220x220.jpg,1739924740,C***l M.,17 Sep 2018,Unnamed: 10,Seller's Shipping Method,Unnamed: 12,Unnamed: 13
0,32835243137.0,13Cm Sightly Pet Chew Cotton Donut Play Toys Lovely Pet Dog Puppy Cat Tugging Chew Squeaker Quack Sound Toy Chew Donut Play Toys,"{""Brand Name"": ""PETRICH"", ""Type"": ""Dogs"", ""Toys Type"": ""Chew Toys"", ""Material"": ""Plush""}",0.74,0.7,4.9,739.0,3012.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1ruATpwKTBuNkSne1q6yJoXXaf/13Cm-Sightly-Pet-Chew-Cotton-Donut-Play-Toys-Lovely-Pet-Dog-Puppy-Cat-Tugging-Chew-Squeaker.jpg_640x640.jpg,2480005.0,feidu2060 Store,2016-09-09 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Toys,"https://www.aliexpress.com/item/13Cm-Sightly-Pet-Chew-Cotton-Donut-Play-Toys-Lovely-Pet-Dog-Puppy-Cat-Tugging-Chew-Squeaker/32835243137.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-33&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
1,32804033384.0,HANTAJANSS Large Dog Harness Collar Comfortable Nylon Vest Net Cloth New Pet Products Professional Dog Chest Straps,"{""Brand Name"": ""HANTAJANSS"", ""Type"": ""Harnesses"", ""Pattern"": ""Letter"", ""Material"": ""Nylon"", ""Feature"": ""Reflective,Breakaway,Quick Release,Personalized,Padded"", ""Dog Harness Type"": ""Vest Harnesses"", ""Season"": ""All Seasons""}",6.99,,3.9,23.0,3053.0,0.0,True,True,https://ae01.alicdn.com/kf/HTB1F0lBriCYBuNkSnaVq6AMsVXai/HANTAJANSS-Large-Dog-Harness-Collar-Comfortable-Nylon-Vest-Net-Cloth-New-Pet-Products-Professional-Dog-Chest.jpg_640x640.jpg,2089003.0,HANTAJANSS Official Store,2016-03-10 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Harnesses,"https://www.aliexpress.com/item/HANTAJANSS-Large-Dog-Harness-Collar-Comfortable-Nylon-Vest-Net-Cloth-New-Pet-Products-Professional-Dog-Chest/32804033384.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-31&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
2,32726788021.0,Wholesale 1PC HandsomePet Dog Scarf Collars  Adjustable Puppy Triangular Bandana Pet Dog Cat Tie Collar Free Shipping,"{""Brand Name"": ""Dogbaby"", ""Type"": ""Collars"", ""Feature"": ""Adjustable"", ""Collar Type"": ""Head Collars"", ""Material"": ""Nylon"", ""Season"": ""All Seasons"", ""Pattern"": ""Print"", ""Color"": ""Green,Pink,Red,Black,Blue"", ""Size"": ""S/M/L/XL"", ""Applicable Pets Breeds"": ""Universal"", ""Collares perro"": ""Collarer dogs"", ""Package"": ""Opp bag"", ""Place of origin"": ""Yiwu,china"", ""Dog Harness Type"": ""Basic Halter Harnesses"", ""Dog Leash Type"": ""Basic Leashes""}",0.99,0.69,4.5,89.0,2625.0,0.0,True,True,https://ae01.alicdn.com/kf/HTB1Xbx.NXXXXXalXFXXq6xXFXXXa/Wholesale-1PC-HandsomePet-Dog-Scarf-Collars-Adjustable-Puppy-Triangular-Bandana-Pet-Dog-Cat-Tie-Collar-Free.jpg_640x640.jpg,1815657.0,Homepet Store,2015-05-31 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Collars,"https://www.aliexpress.com/item/2016-Hot-Sale-Adjustable-Pet-Dog-Cat-Puppies-Hot-Collars-Scarf-Neckerchief-Handsome-Triangular-binder-5/32726788021.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-47&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
3,32839442854.0,FLOWGOGO Anti-lost Stainless Steel Dog ID Tag Engraved Pet Cat Puppy Dog Collar Accessories Telephone Name Tags Pet ID Tags,"{""Brand Name"": ""flowgogo"", ""Type"": ""ID Tags"", ""Feature"": ""Free Personalized customized"", ""Pattern"": ""Solid"", ""Season"": ""All Seasons"", ""Material"": ""Stainless Steel"", ""Type2"": ""pets dog cat acessorios"", ""Suitable for pet"": ""small medium large dogs and cats"", ""Color"": ""gold black silver rosegold dog tag"", ""Sales model"": ""Retail Wholesale Dropshipping Drop shipping""}",1.79,1.7,4.9,2832.0,4824.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB19ojzaznD8KJjSspbq6zbEXXa9/FLOWGOGO-Anti-lost-Stainless-Steel-Dog-ID-Tag-Engraved-Pet-Cat-Puppy-Dog-Collar-Accessories-Telephone.jpg_640x640.jpg,3214066.0,FLOWGOGO PETS Store,2017-10-10 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||ID Tags,"https://www.aliexpress.com/item/FLOWGOGO-Anti-lost-Stainless-Steel-Dog-ID-Tag-Engraved-Pet-Cat-Puppy-Dog-Collar-Accessories-Telephone/32839442854.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-5&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
4,32830482857.0,Popular High Quanlity Cute Interactive Fancy Pets Teeth Grinding Catnip Toys Claws Thumb Bite Cat mint,"{""Brand Name"": ""LNRRABC"", ""Type"": ""Cats"", ""Toys Type"": ""Catnip Toys"", ""Material"": ""Plush"", ""Color"": ""Solid Color""}",1.51,1.16,4.8,1590.0,3828.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1rPRJXJ9iQuJjSsphq6zMhpXaH/Popular-High-Quanlity-Cute-Interactive-Fancy-Pets-Teeth-Grinding-Catnip-Toys-Claws-Thumb-Bite-Cat-mint.jpg_640x640.jpg,3013001.0,Bayshop Store,2017-04-19 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/Popular-High-Quanlity-Cute-Interactive-Fancy-Pets-Teeth-Grinding-Catnip-Claws-Thumb-Bite-Cat-mint/32830482857.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-17&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
5,32787592039.0,Pet Dog Bed Warming Dog House Soft Material Nest Dog Baskets Fall and Winter Warm Kennel For Cat Puppy Plus size Drop shipping,"{""Brand Name"": ""NATURELIFE"", ""Type"": ""Dogs"", ""Material"": ""Fiber"", ""Weight"": ""S:350g;M:450g;L:700g;XL:1000g;XXL:1300g;XXXL1600g"", ""Pattern"": ""Striped"", ""Wash Style"": ""Hand Wash"", ""Feature"": ""Breathable"", ""Item Type"": ""Beds & Sofas"", ""Model Number"": ""BA50A123"", ""Suit for"": ""Dog,Cat"", ""Keywords"": ""Dog bed"", ""Dog bed Feature"": ""Suit for Indoor and Outdoor"", ""Dog house Style"": ""Modern Popular"", ""Dog basket Advantage"": ""Soft Warm"", ""Dog kennel color"": ""Grey Blue Navy Pink Army Green Brown Orange Green"", ""Dog mat wash "": ""Machine Washable"", ""Dog house season"": ""Spring Summer Autumn Winter""}",10.31,8.25,4.7,1260.0,3435.0,0.0,True,True,https://ae01.alicdn.com/kf/HTB1RkClSXXXXXafXFXXq6xXFXXXo/Pet-Dog-Bed-Warming-Dog-House-Soft-Material-Nest-Dog-Baskets-Fall-and-Winter-Warm-Kennel.jpg_640x640.jpg,424173.0,Naturelife Store,2013-04-22 00:00:00,-1.0,-1.0,"Home||All Categories||Home & Garden||Pet Products||Dog Doors, Houses & Furniture||Houses, Kennels & Pens","https://www.aliexpress.com/item/Pet-Dog-Bed-Warming-Dog-House-Soft-Material-Pet-Nest-Candy-Colored-Dog-Fall-and-Winter/32787592039.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-22&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
6,32779909272.0,YVYOO Free engraving Pet Dog cat collar accessories Decoration Pet ID Dog Tags Collars stainless steel  cat tag customized tag,"{""Brand Name"": ""YVYOO"", ""Type"": ""Collars"", ""Material"": ""Stainless Steel"", ""Collar Type"": ""Basic Collars"", ""Season"": ""All Seasons"", ""Feature"": ""Personalized"", ""Pattern"": ""Solid""}",1.75,1.4,4.9,2239.0,5804.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1C83iJr5YBuNjSspoq6zeNFXav/YVYOO-Free-engraving-Pet-Dog-cat-collar-accessories-Decoration-Pet-ID-Dog-Tags-Collars-stainless-steel.jpg_640x640.jpg,1938443.0,Feng YVYOO Store,2015-10-04 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Collars,"https://www.aliexpress.com/item/Free-engraving-text-Pet-collar-accessories-stainless-steel-pet-dog-cat-tag-customized-dog-cat-id/32779909272.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-2&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
7,32837141505.0,1 PC New Lovely Artificial Fish Plush Pet Cat Puppy Dog Toys Sleeping Cushion Fun Toy Cat Mint Catnip Toys Gadget,"{""Brand Name"": ""gootrades"", ""Toys Type"": ""Chew Toys"", ""Type"": ""Cats"", ""Material"": ""cloth"", ""Color"": ""As picture"", ""Size"": ""Length about 20cm/7.87in"", ""Date"": ""10.26""}",1.19,1.06,4.8,3166.0,6500.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1QHX.GVuWBuNjSszbq6AS7FXav/1-PC-New-Lovely-Artificial-Fish-Plush-Pet-Cat-Puppy-Dog-Toys-Sleeping-Cushion-Fun-Toy.jpg_640x640.jpg,633113.0,Love land_,2013-08-05 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/1-PC-New-Lovely-Artificial-Fish-Plush-Pet-Cat-Puppy-Dog-Toys-Sleeping-Cushion-Fun-Toy/32837141505.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-1&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
8,32654842387.0,10/15/20 Pcs Cat Teeth Sticks Brushing Pure natural catnip pet cat molar Toothpaste Stick fruit Matatabi cat snacks sticks,"{""Brand Name"": ""kimpets"", ""Type"": ""Cats"", ""Material"": ""Wood"", ""Toys Type"": ""Chew Toys"", ""Material: "": ""Natural Matatabi"", ""Size: "": ""12*0.5cm/4.72*0.2\""""}",1.06,0.85,4.8,1033.0,2938.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1TVhFMFXXXXXoXFXXq6xXFXXX0/10-15-20-Pcs-Cat-Teeth-Sticks-Brushing-Pure-natural-catnip-pet-cat-molar-Toothpaste-Stick.jpg_640x640.jpg,340533.0,Ordernow Store,2013-07-26 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/25X-Cat-cleaning-teeth-Pure-natural-catnip-pet-cat-molar-Toothpaste-stick-fruit-Matatabi-cat/32654842387.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-32&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
9,32800168233.0,Creative Funny Pet LED Laser Toy Cat Laser Toy For Cats Laser Cat Pointer Pen Interactive Toy With Bright Animation Mouse Shadow,"{""Brand Name"": ""DCPET"", ""Type"": ""Cats"", ""Material"": ""Metal"", ""Toys Type"": ""Laser Toys""}",1.53,1.38,4.8,1226.0,2565.0,0.0,False,False,https://ae01.alicdn.com/kf/HTB17DWCQXXXXXXmXFXXq6xXFXXXF/Creative-Funny-Pet-LED-Laser-Toy-Cat-Laser-Toy-For-Cats-Laser-Cat-Pointer-Pen-Interactive.jpg_640x640.jpg,320842.0,"eLife Co.,Ltd",2012-06-18 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/Portable-Creative-Funny-Pet-Cat-Toys-LED-Laser-Pointer-light-Pen-With-Bright-Animation-Mouse-Shadow/32800168233.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-46&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
10,32770427361.0,Hot! Pet Cat Bed Small Dog Puppy Kennel Sofa Polar Fleece Material Bed Pet Mat Cat House Cat Sleeping Bag Warm Nest High Quality,"{""Brand Name"": ""CARAMEL MACCHIATO"", ""Type"": ""Dogs"", ""Model Number"": ""G040"", ""Item Type"": ""Beds & Sofas"", ""Feature"": ""Breathable"", ""Wash Style"": ""Hand Wash"", ""Weight"": ""0.17kg-0.45kg"", ""Pattern"": ""Solid"", ""Material"": ""Polar Fleece""}",10.59,9.43,4.7,255.0,3199.0,0.0,True,True,https://ae01.alicdn.com/kf/HTB1mgVmOpXXXXaGapXXq6xXFXXXO/Hot-Pet-Cat-Bed-Small-Dog-Puppy-Kennel-Sofa-Polar-Fleece-Material-Bed-Pet-Mat-Cat.jpg_640x640.jpg,1523575.0,JORMEL PET Store,2014-11-22 00:00:00,-1.0,-1.0,"Home||All Categories||Home & Garden||Pet Products||Dog Doors, Houses & Furniture||Houses, Kennels & Pens","https://www.aliexpress.com/item/Hot-Pet-Cat-Bed-Small-Dog-Puppy-Kennel-Sofa-Polar-Fleece-Material-Bed-Pet-Mat-Cat/32770427361.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-27&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
11,32844553211.0,Pet dog leash nylon Leash for dogs 5 Colors 3M 4.5M 6M 10M Walking Training Leash Cats Dogs Harness Collar Leash Strap Belt,"{""Brand Name"": ""HUTOPET"", ""Type"": ""Dogs"", ""Dog Leash Type"": ""Basic Leashes"", ""Pattern"": ""Solid"", ""Material"": ""Nylon"", ""Season"": ""All Seasons"", ""Feature"": ""Breakaway,Quick Release"", ""Color"": ""Black,Blue,Pink,Green,Red""}",0.9,0.81,4.8,1847.0,3652.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1K7M9idfJ8KJjy0Feq6xKEXXaz/Pet-dog-leash-nylon-Leash-for-dogs-5-Colors-3M-4-5M-6M-10M-Walking-Training.jpg_640x640.jpg,3388001.0,HUTOPET Store,2017-12-05 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Leashes,"https://www.aliexpress.com/item/Pet-dog-leash-nylon-Leash-for-dogs-5-Colors-3M-4-5M-6M-10M-Walking-Training/32844553211.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-19&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
12,32802445220.0,[TAILUP] Pet Products for Large Dog Harness k9 Glowing Led Collar Puppy Lead Pets Vest Dog Leads Accessories Chihuahua PY0007,"{""Brand Name"": ""TAILUP"", ""Type"": ""small medium large dogs"", ""Feature"": ""Breakaway,Quick Release"", ""Pattern"": ""Solid"", ""Dog Harness Type"": ""Basic Halter Harnesses"", ""Season"": ""all seasons"", ""Material"": ""Oxford"", ""Size "": ""S, M, L, XL"", ""Material "": ""oxford,mesh,neoprene"", ""Collar Type"": ""Basic Collars, Pinch Collars"", ""Keywords"": ""dog harness, pet products"", ""Leash Type"": ""Basic Leashes"", ""Model Number"": ""py0007""}",9.35,5.7,4.9,1627.0,3606.0,0.0,True,True,https://ae01.alicdn.com/kf/HTB1r..EQpXXXXX4XXXXq6xXFXXXY/TAILUP-Pet-Products-for-Large-Dog-Harness-k9-Glowing-Led-Collar-Puppy-Lead-Pets-Vest.jpg_640x640.jpg,2335118.0,Dreaming Life Store,2016-07-20 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Harnesses,"https://www.aliexpress.com/item/TAILUP-Pet-Products-for-Large-Dog-Harness-k9-Glowing-Led-Collar-Puppy-Lead-Pets-Vest/32802445220.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-21&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
13,32580161345.0,"Nylon LED Pet Dog Collar,Night Safety Flashing Glow In The Dark Dog Leash,Dogs Luminous Fluorescent Collars Pet Supplies","{""Brand Name"": ""YUDODO"", ""Type"": ""HG80002"", ""Collar Type"": ""Basic Collars, Head Collars"", ""Feature"": ""Lights"", ""Material"": ""Nylon"", ""Pattern"": ""Solid"", ""Season"": ""All Seasons"", ""Product Category"": ""Collars"", ""Size"": ""S,M,L,XL"", ""Applicable"": ""Dogs and Cats"", ""Usage"": ""Collars & Leads"", ""Collar Color"": ""Blue,Pink,Red,Orange,Green,Yellow,Black"", ""Collar Size"": ""S,M,L,XL"", ""NOTE 1"": ""The D-ring only for hanging the ID tag or decorations"", ""NOTE 2"": ""Please don't contact the lead Belts directly""}",0.99,,4.8,1557.0,4012.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1HTmZSXXXXXaWXFXXq6xXFXXXh/Nylon-LED-Pet-Dog-Collar-Night-Safety-Flashing-Glow-In-The-Dark-Dog-Leash-Dogs-Luminous.jpg_640x640.jpg,1982154.0,YUDODO Store,2015-12-13 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Collars,"https://www.aliexpress.com/item/LED-Pet-Dog-Collar-Nylon-Night-Safety-Flashing-In-The-Dark-Dog-Leash-Dog-Luminous-Collar/32580161345.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-15&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
14,32848063583.0,Adjustable Polyester Dog Collars Pet Collars With Bowknot Bells Charm Necklace Collar For Little Dogs Cat Collars Pet Supplies,"{""Brand Name"": ""brother cat dog"", ""Type"": ""Collars"", ""Pattern"": ""Solid"", ""Feature"": ""Bowknot"", ""Collar Type"": ""Basic Collars"", ""Season"": ""All Seasons"", ""Material"": ""Polyester"", ""Name"": ""Pet Collar"", ""Color"": ""As the picture"", ""Size"": ""S/M"", ""SKU"": ""CW330"", ""Pet collars"": ""Dog/Cat Collars"", ""Product\t"": ""pet supplies"", ""Type 3\t"": ""Basic Collars"", ""Type 2\t"": ""leash for dogs""}",0.95,0.76,4.9,1300.0,3666.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1aH3Rij3z9KJjy0Fmq6xiwXXap/Adjustable-Polyester-Dog-Collars-Pet-Collars-With-Bowknot-Bells-Charm-Necklace-Collar-For-Little-Dogs-Cat.jpg_640x640.jpg,3208122.0,pelapet Store,2017-10-17 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Dog Collars & Leads||Collars,"https://www.aliexpress.com/item/Adjustable-Polyester-Dog-Collars-Pet-Collars-With-Bowknot-Bells-Charm-Necklace-Collar-For-Little-Dogs-Cat/32848063583.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-20&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
15,32860406262.0,Plush Creative 3D Carp Fish Shape Cat Toy Gift Cute Simulation Fish Playing Toy For Pet Gifts Catnip Fish Stuffed Pillow Doll,"{""Brand Name"": ""YYEDC"", ""Type"": ""Cats"", ""Toys Type"": ""Chew Toys"", ""Material"": ""plush"", ""Name"": ""cat toy interactive"", ""Type1"": ""Dogs,Cat"", ""Color"": ""random"", ""Type2"": ""cat products for pets"", ""Type3"": ""For kittens"", ""Product"": ""dog cats intelligence trainning"", ""Type4"": ""toys for cats"", ""Size"": ""20 cm"", ""sku"": ""PN247""}",1.6,0.96,4.9,1806.0,5050.0,0.0,True,False,https://ae01.alicdn.com/kf/HTB1YDK7bOMnBKNjSZFzq6A_qVXad/Plush-Creative-3D-Carp-Fish-Shape-Cat-Toy-Gift-Cute-Simulation-Fish-Playing-Toy-For-Pet.jpg_640x640.jpg,3208122.0,pelapet Store,2017-10-17 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/Plush-Creative-3D-Carp-Fish-Shape-Cat-Toy-Gift-Cute-Simulation-Fish-Playing-Toy-For-Pet/32860406262.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-4&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
16,32763753087.0,Laser funny cat stick New Cool 2 In1 Red Laser Pointer Pen With White LED Light Childrens Play Cat Toy,"{""Brand Name"": ""ZUOFILY"", ""Type"": ""Cats"", ""Material"": ""Plastic"", ""Toys Type"": ""Laser Toys""}",0.86,0.6,4.7,1877.0,2665.0,0.0,False,False,https://ae01.alicdn.com/kf/HTB1AtnDOXXXXXcvXXXXq6xXFXXXU/Laser-funny-cat-stick-New-Cool-2-In1-Red-Laser-Pointer-Pen-With-White-LED-Light.jpg_640x640.jpg,2610046.0,Alice museum Store,2016-10-04 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/Random-Color-New-Cool-2-In1-Red-Laser-Pointer-Pen-With-White-LED-Light-Childrens-Play/32763753087.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-41&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
17,32862101606.0, 15/20pcs Cat Cleaning Teeth Natural Catnip Pet Cat Molar Toothpaste Stick Matatabi Actinidia Fruit Silvervine Cat Snacks Sticks,"{""Brand Name"": ""kimpets"", ""Type"": ""Cats"", ""Toys Type"": ""Catnip Toys"", ""Material"": ""Natural Matatabi"", ""Color"": ""as shown"", ""Size"": ""12X0.5cm/4.72*0.2\"""", ""Quantity"": ""15pcs/20pcs""}",1.23,0.98,4.7,384.0,7871.0,0.0,False,False,https://ae01.alicdn.com/kf/HTB1G.XtcZIrBKNjSZK9q6ygoVXaF/15-20pcs-Cat-Cleaning-Teeth-Natural-Catnip-Pet-Cat-Molar-Toothpaste-Stick-Matatabi-Actinidia-Fruit.jpg_640x640.jpg,1192587.0,topicnet,2014-03-25 00:00:00,-1.0,-1.0,Home||All Categories||Home & Garden||Pet Products||Cat Supplies||Cat Toys,"https://www.aliexpress.com/item/15-20pcs-Cat-Cleaning-Teeth-Natural-Catnip-Pet-Cat-Molar-Toothpaste-Stick-Matatabi-Actinidia-Fruit/32862101606.html?ws_ab_test=searchweb0_0,searchweb201602_1_10065_10068_10130_5017611_10547_10546_10059_10548_315_10545_10696_100031_531_10084_10083_10103_451_10618_452_10307_5017711,searchweb201603_45,ppcSwitch_2&algo_expid=a37cffc5-340f-4328-a045-3c29de131f41-0&algo_pvid=a37cffc5-340f-4328-a045-3c29de131f41&transAbTest=ae803_1&priceBeautifyAB=0",,,,,,,,,,,,,,
